scenario,system,failure_inject_phi,partition,n_trials,stale_rate,stale_ci_lo,stale_ci_hi,availability,avail_ci_lo,avail_ci_hi,failure_rate,percentile_basis,messages_mean,mlat_p50,mlat_p99,i_occupancy,neutro_bool_disagree,status
S2,neutro-dombi-g,0.1,none,250,0.202014916,0.1986804924,0.2053518126,0.84198664,0.8391329279,0.8447603205,0.15801335999999996,success_only,5.0,2.8472380000000004,6.6084384,0.420410664,0.5398399920000001,validated
S2,neutro-dombi-g,0.1,transient,250,0.20454052,0.20136870649999997,0.20781529450000003,0.7643866719999999,0.7613733398000001,0.7673599959999999,0.23561332799999998,success_only,5.0,2.6896004000000002,6.3788868,0.41890930000000004,0.47024001600000004,validated
S2,neutro-dombi-g,0.2,none,250,0.203842876,0.2004672052,0.2072561851,0.8033600039999998,0.8006533199000001,0.8060799959999999,0.19663999599999998,success_only,5.0,2.7582760000000004,6.458991200000001,0.41984534,0.5324666600000001,validated
S2,neutro-dombi-g,0.2,transient,250,0.204253888,0.200729905,0.2078088792,0.71898668,0.7155867039,0.7222269887,0.28101332,success_only,5.0,2.6014912,6.1716055999999995,0.42023200400000005,0.46070668800000003,validated
S2,neutro-dombi-g,0.3,none,250,0.20524284799999998,0.2019086361,0.20859074109999998,0.755946684,0.7527063350000001,0.7591603689,0.244053316,success_only,5.0,2.6701583999999996,6.2935756000000005,0.42004799600000003,0.500960008,validated
S2,neutro-dombi-g,0.3,transient,250,0.21219241599999997,0.208825803,0.21548049849999998,0.670999972,0.6675466518999998,0.6743736723,0.329000028,success_only,5.0,2.5086923999999997,6.059362799999999,0.42063731600000004,0.42628000000000005,validated
S2,neutro-einstein-g,0.0,none,250,0.19415138,0.19088867110000002,0.1974166659,0.8104266840000001,0.8074267076999999,0.8133200121999999,0.189573316,success_only,5.0,2.9359583999999996,6.6721224,0.420330652,0.500560028,validated
S2,neutro-einstein-g,0.0,transient,250,0.176656972,0.1734463647,0.1798240772,0.682600008,0.6794663162000001,0.6856136803999999,0.317399992,success_only,5.0,2.7717548000000005,6.4752504,0.420560044,0.44441334000000005,validated
S2,neutro-einstein-g,0.1,none,250,0.187098744,0.1836444996,0.1905644766,0.7496399760000001,0.7463733392,0.7527866281000001,0.25036002399999996,success_only,5.0,2.8621024,6.6033364,0.420410664,0.5398399920000001,validated
S2,neutro-einstein-g,0.1,transient,250,0.180675252,0.17729304900000004,0.18394447360000002,0.65670668,0.653306684,0.6600810349,0.34329332,success_only,5.0,2.6918732,6.3424224,0.41890930000000004,0.47024001600000004,validated
S2,neutro-einstein-g,0.2,none,250,0.18278317600000002,0.1794886575,0.1862230168,0.6961466720000001,0.6929200313,0.6993336842,0.303853328,success_only,5.0,2.7676604,6.407503200000001,0.41984534,0.5324666600000001,validated
S2,neutro-einstein-g,0.2,transient,250,0.181320132,0.17774710159999998,0.18486449520000003,0.620586644,0.6169196588,0.6242399684,0.37941335600000003,success_only,5.0,2.591558,6.1496851999999995,0.42023200400000005,0.46070668800000003,validated
S2,neutro-einstein-g,0.3,none,250,0.18096914399999997,0.1776033066,0.18434949569999998,0.6449199919999998,0.6411600078,0.6485869927,0.355080008,success_only,5.0,2.6686832000000003,6.2774912,0.42004799600000003,0.500960008,validated
S2,neutro-einstein-g,0.3,transient,250,0.190911032,0.18756795159999998,0.19438411030000002,0.586306664,0.5826129949,0.5900799921000001,0.41369333599999997,success_only,5.0,2.4886316,6.0513056,0.42063731600000004,0.42628000000000005,validated
S2,neutro-hamacher-g,0.0,none,250,0.242934272,0.23993499580000002,0.2459757764,0.9746266920000001,0.973466676,0.9757467039999999,0.025373308,all,5.0,2.9288004,6.6701004,0.420330652,0.500560028,validated
S2,neutro-hamacher-g,0.0,transient,250,0.23176485200000002,0.2286082264,0.23495852309999998,0.88835996,0.8861729392,0.8904932724000001,0.11164004,success_only,5.0,2.7573368,6.4700816,0.420560044,0.44441334000000005,validated
S2,neutro-hamacher-g,0.1,none,250,0.24140616399999998,0.23807684059999998,0.24461626639999998,0.9444666679999999,0.9430400079,0.9458800121000001,0.055533332000000005,success_only,5.0,2.8481844,6.6114012,0.420410664,0.5398399920000001,validated
S2,neutro-hamacher-g,0.1,transient,250,0.23076522800000002,0.2274587422,0.23387594590000002,0.83998664,0.8374266316999999,0.8425999841999999,0.16001336,success_only,5.0,2.6963008,6.427903199999999,0.41890930000000004,0.47024001600000004,validated
S2,neutro-hamacher-g,0.2,none,250,0.23853048400000001,0.235044216,0.24177621639999997,0.896559988,0.8943866559000001,0.8986133323000002,0.10344001200000001,success_only,5.0,2.7631136,6.4997300000000005,0.41984534,0.5324666600000001,validated
S2,neutro-hamacher-g,0.2,transient,250,0.228081132,0.2246798712,0.2314832754,0.783640028,0.7805866800000001,0.7866933603,0.216359972,success_only,5.0,2.615332,6.2179832,0.42023200400000005,0.46070668800000003,validated
S2,neutro-hamacher-g,0.3,none,250,0.234342408,0.231030964,0.237554779,0.834920032,0.8322263395,0.8376000366999999,0.16507996800000002,success_only,5.0,2.6789656,6.3261959999999995,0.42004799600000003,0.500960008,validated
S2,neutro-hamacher-g,0.3,transient,250,0.23142437200000002,0.2280773121,0.23491402890000002,0.723,0.7198534026,0.7262003408000001,0.277,success_only,5.0,2.5276424000000004,6.1337804,0.42063731600000004,0.42628000000000005,validated
S2,neutro-krum-g,0.0,none,250,0.250786648,0.2476389732,0.2540666601,1.0,1.0,1.0,0.0,all,5.0,2.92448,6.6622864,0.420330652,0.500560028,validated
S2,neutro-krum-g,0.0,transient,250,0.2804568840000001,0.2771678715,0.28388610529999997,0.999386704,0.9992000280000001,0.99956004,0.000613296,all,5.0,2.7210948,6.4422572,0.420560044,0.44441334000000005,validated
S2,neutro-krum-g,0.1,none,250,0.26361365999999997,0.26037372470000003,0.26683436979999997,0.9997466920000001,0.999626704,0.9998403493000001,0.00025330800000000005,all,5.0,2.8342424,6.5961376,0.420410664,0.5398399920000001,validated
S2,neutro-krum-g,0.1,transient,250,0.294038776,0.2908166054,0.2973173985,0.996373364,0.9959600437999999,0.996786708,0.0036266360000000004,all,5.0,2.6429,6.3652464,0.41890930000000004,0.47024001600000004,validated
S2,neutro-krum-g,0.2,none,250,0.2793936,0.27609934480000003,0.28275779120000005,0.998320072,0.9980134239000001,0.998613396,0.001679928,all,5.0,2.7338915999999998,6.453168400000001,0.41984534,0.5324666600000001,validated
S2,neutro-krum-g,0.2,transient,250,0.30731915200000004,0.3042741314,0.3103821152,0.98782668,0.9869866920000001,0.9886133441000001,0.01217332,all,5.0,2.5493636,6.196286400000001,0.42023200400000005,0.46070668800000003,validated
S2,neutro-krum-g,0.3,none,250,0.29765545600000004,0.29412642220000007,0.3012305931999999,0.993106712,0.9925333838,0.993653352,0.006893288,all,5.0,2.625014,6.274211200000001,0.42004799600000003,0.500960008,validated
S2,neutro-krum-g,0.3,transient,250,0.325424892,0.3221522854,0.3288745648,0.971400004,0.9701733360000001,0.9726133319999999,0.028599995999999996,all,5.0,2.4488408,6.068702799999999,0.42063731600000004,0.42628000000000005,validated
S2,neutro-median-g,0.0,none,250,0.250786648,0.2476796349,0.2540003203,1.0,1.0,1.0,0.0,all,5.0,2.92448,6.6622864,0.420330652,0.500560028,validated
S2,neutro-median-g,0.0,transient,250,0.2804568840000001,0.27712151930000006,0.2837634976,0.999386704,0.99920004,0.999573352,0.000613296,all,5.0,2.7210948,6.4422572,0.420560044,0.44441334000000005,validated
S2,neutro-median-g,0.1,none,250,0.26361365999999997,0.2603063411,0.2669959576,0.9997466920000001,0.9996267040000001,0.9998533480000001,0.00025330800000000005,all,5.0,2.8342424,6.5961376,0.420410664,0.5398399920000001,validated
S2,neutro-median-g,0.1,transient,250,0.294038776,0.2908283633999999,0.297193832,0.996373364,0.9959466880000001,0.9967867001000001,0.0036266360000000004,all,5.0,2.6429,6.3652464,0.41890930000000004,0.47024001600000004,validated
S2,neutro-median-g,0.2,none,250,0.2793936,0.27602226409999997,0.2826918578,0.998320072,0.998026736,0.998600088,0.001679928,all,5.0,2.7338915999999998,6.453168400000001,0.41984534,0.5324666600000001,validated
S2,neutro-median-g,0.2,transient,250,0.30731915200000004,0.3041971638,0.31030796369999997,0.98782668,0.9870266880000002,0.9886266721000001,0.01217332,all,5.0,2.5493636,6.196286400000001,0.42023200400000005,0.46070668800000003,validated
S2,neutro-median-g,0.3,none,250,0.29765545600000004,0.2941416259,0.30114983219999997,0.993106712,0.9925466960000001,0.9936667199999999,0.006893288,all,5.0,2.625014,6.274211200000001,0.42004799600000003,0.500960008,validated
S2,neutro-median-g,0.3,transient,250,0.325424892,0.3220016728,0.328768758,0.971400004,0.9701466759,0.9725466959999999,0.028599995999999996,all,5.0,2.4488408,6.068702799999999,0.42063731600000004,0.42628000000000005,validated
S2,neutro-trimmed-g,0.0,none,250,0.24608447600000002,0.24306910959999997,0.2491749939,0.990066676,0.9893200160000001,0.9908000241999999,0.009933323999999999,all,5.0,2.9275096,6.666379599999999,0.420330652,0.500560028,validated
S2,neutro-trimmed-g,0.0,transient,250,0.249950264,0.24660206089999998,0.2532264839,0.909586664,0.9075466595999999,0.9115736806,0.090413336,success_only,5.0,2.7594388,6.4718016,0.420560044,0.44441334000000005,validated
S2,neutro-trimmed-g,0.1,none,250,0.249264652,0.2459834166,0.2526097035,0.962533352,0.9612133797999999,0.9638003602,0.037466648000000005,all,5.0,2.8487428,6.616997200000001,0.420410664,0.5398399920000001,validated
S2,neutro-trimmed-g,0.1,transient,250,0.2442167,0.240833667,0.2475248711,0.8390266679999999,0.8367063159,0.8414133486,0.16097333199999997,success_only,5.0,2.71633,6.446169599999999,0.41890930000000004,0.47024001600000004,validated
S2,neutro-trimmed-g,0.2,none,250,0.24987041200000001,0.24656426239999996,0.2533654025,0.909133332,0.9071866837,0.911066668,0.090866668,success_only,5.0,2.773058,6.495896000000001,0.41984534,0.5324666600000001,validated
S2,neutro-trimmed-g,0.2,transient,250,0.23575429999999997,0.2324152958,0.23897163070000002,0.752866684,0.7497333594999999,0.7558799968,0.24713331600000002,success_only,5.0,2.6651684,6.258312399999999,0.42023200400000005,0.46070668800000003,validated
S2,neutro-trimmed-g,0.3,none,250,0.24662960800000003,0.2432554276,0.25002050730000003,0.8284533719999999,0.8257863438,0.8310400322000001,0.171546628,success_only,5.0,2.70586,6.3478472,0.42004799600000003,0.500960008,validated
S2,neutro-trimmed-g,0.3,transient,250,0.2324701,0.2289426454,0.235897992,0.6551733319999999,0.6518799997000001,0.6584533285,0.34482666800000006,success_only,5.0,2.6111772,6.2194444,0.42063731600000004,0.42628000000000005,validated
S2,neutro-waa,0.0,none,250,0.242389676,0.23940109280000002,0.2453907696,0.9620133319999999,0.9606396439000001,0.9633599803000001,0.037986668,all,5.0,2.9277768,6.676232400000001,0.420330652,0.500560028,validated
S2,neutro-waa,0.0,transient,250,0.25632746399999995,0.25284819109999995,0.2597322143,0.9099866360000001,0.9078662901,0.9120403280999999,0.090013364,success_only,5.0,2.7414159999999996,6.4583376,0.420560044,0.44441334000000005,validated
S2,neutro-waa,0.1,none,250,0.247807604,0.2444597742,0.2512606088,0.9415733159999999,0.9398932997999999,0.9432533123000001,0.058426684000000007,success_only,5.0,2.8432668,6.622064399999999,0.420410664,0.5398399920000001,validated
S2,neutro-waa,0.1,transient,250,0.262883984,0.2595801879,0.26621564610000004,0.8799066560000001,0.8775466835999999,0.8822266606000001,0.120093344,success_only,5.0,2.6758564000000002,6.4074288,0.41890930000000004,0.47024001600000004,validated
S2,neutro-waa,0.2,none,250,0.256860296,0.25345811549999997,0.2601880905,0.91065334,0.9086133791000001,0.9126533481000001,0.08934666,success_only,5.0,2.7522151999999998,6.4852360000000004,0.41984534,0.5324666600000001,validated
S2,neutro-waa,0.2,transient,250,0.268420428,0.2651754116,0.2717337681,0.83824,0.8356130033,0.8408666604,0.16176,success_only,5.0,2.5915308,6.21734,0.42023200400000005,0.46070668800000003,validated
S2,neutro-waa,0.3,none,250,0.26509189200000005,0.26165718079999994,0.2685698329,0.8713333320000001,0.8688396555000001,0.8737200082000001,0.12866666799999998,success_only,5.0,2.6611312000000003,6.31557,0.42004799600000003,0.500960008,validated
S2,neutro-waa,0.3,transient,250,0.276699708,0.27330279300000004,0.28002462969999997,0.788213336,0.7852933478,0.7911736846,0.21178666399999999,success_only,5.0,2.5051859999999997,6.1030560000000005,0.42063731600000004,0.42628000000000005,validated
S2,neutro-waa-g,0.0,none,250,0.23664768399999997,0.23369906749999997,0.23964814029999998,0.9600400079999999,0.9586133559,0.961440364,0.039959992,all,5.0,2.9293400000000003,6.676900399999999,0.420330652,0.500560028,validated
S2,neutro-waa-g,0.0,transient,250,0.22717066400000002,0.2239117641,0.23036629690000002,0.871253328,0.8689063148,0.8736003367,0.12874667199999998,success_only,5.0,2.7587704,6.4780104,0.420560044,0.44441334000000005,validated
S2,neutro-waa-g,0.1,none,250,0.234981088,0.23169054190000002,0.2382279802,0.9286666840000001,0.9269333638,0.9303466881,0.071333316,success_only,5.0,2.8487636000000003,6.6195884000000005,0.420410664,0.5398399920000001,validated
S2,neutro-waa-g,0.1,transient,250,0.226336076,0.22319088500000003,0.22968059700000001,0.824720008,0.8220000389000002,0.8275066762,0.175279992,success_only,5.0,2.695776,6.429781200000001,0.41890930000000004,0.47024001600000004,validated
S2,neutro-waa-g,0.2,none,250,0.233198496,0.22980871400000003,0.2364604497,0.880253328,0.8778933274999999,0.8824266802,0.11974667199999998,success_only,5.0,2.7628924,6.497632799999999,0.41984534,0.5324666600000001,validated
S2,neutro-waa-g,0.2,transient,250,0.22363539600000001,0.22033833519999999,0.22682012610000002,0.7701466639999999,0.7670263464,0.7733733441,0.22985333600000002,success_only,5.0,2.6134328000000004,6.210776399999999,0.42023200400000005,0.46070668800000003,validated
S2,neutro-waa-g,0.3,none,250,0.22994593600000002,0.2266542539,0.2332383149,0.818946684,0.8161066916,0.8216933522000001,0.181053316,success_only,5.0,2.6783144,6.324076000000001,0.42004799600000003,0.500960008,validated
S2,neutro-waa-g,0.3,transient,250,0.22787378,0.2246277698,0.2312430577,0.711053316,0.7078532989,0.7142932881,0.288946684,success_only,5.0,2.524856,6.128434,0.42063731600000004,0.42628000000000005,validated
S2,neutro-waa-g-accuracy,0.0,none,250,0.23352504799999999,0.23048100340000002,0.23652216680000002,0.9527733399999999,0.9512266678,0.9542933441,0.04722666000000001,all,5.0,2.9340479999999998,6.682338,0.420330652,0.500560028,validated
S2,neutro-waa-g-accuracy,0.0,transient,250,0.21837821200000002,0.2151158178,0.2216564711,0.821199988,0.8187333359,0.8237733004000001,0.17880001199999998,success_only,5.0,2.7715751999999996,6.4943872,0.420560044,0.44441334000000005,validated
S2,neutro-waa-g-accuracy,0.1,none,250,0.22679700000000003,0.22344145709999996,0.2301226192,0.9018133279999999,0.8997466953,0.9038666362,0.098186672,success_only,5.0,2.8558531999999994,6.6219512,0.420410664,0.5398399920000001,validated
S2,neutro-waa-g-accuracy,0.1,transient,250,0.21479510400000001,0.21164012710000002,0.2179042974,0.777706692,0.7746533557,0.7806800281,0.22229330800000002,success_only,5.0,2.7008780000000003,6.428154800000001,0.41890930000000004,0.47024001600000004,validated
S2,neutro-waa-g-accuracy,0.2,none,250,0.220978048,0.2175383189,0.2244040707,0.839626656,0.8370399759,0.8421466443,0.16037334399999997,success_only,5.0,2.769836,6.4990436,0.41984534,0.5324666600000001,validated
S2,neutro-waa-g-accuracy,0.2,transient,250,0.212110584,0.2084924758,0.2156451893,0.7259333400000001,0.7226800035000001,0.7291736659,0.27406666,success_only,5.0,2.6136228,6.2041588,0.42023200400000005,0.46070668800000003,validated
S2,neutro-waa-g-accuracy,0.3,none,250,0.216708276,0.2134487474,0.21987265999999997,0.772733304,0.7695066476,0.7759066166,0.227266696,success_only,5.0,2.6820624,6.3249835999999995,0.42004799600000003,0.500960008,validated
S2,neutro-waa-g-accuracy,0.3,transient,250,0.21623073199999998,0.2128010921,0.21965844370000004,0.67193334,0.6684266717,0.6753333601000001,0.32806666,success_only,5.0,2.5208816,6.123632799999999,0.42063731600000004,0.42628000000000005,validated
S2,neutro-waa-g-cosine,0.0,none,250,0.221268668,0.21822017320000003,0.22433461870000002,0.9154266679999999,0.9134933396,0.9173066442000001,0.08457333199999999,success_only,5.0,2.9316484,6.6911504,0.420330652,0.500560028,validated
S2,neutro-waa-g-cosine,0.0,transient,250,0.214764096,0.21154871520000001,0.21796824420000002,0.8012400000000001,0.7986799917999999,0.8037733559999999,0.19876,success_only,5.0,2.766188,6.475233599999999,0.420560044,0.44441334000000005,validated
S2,neutro-waa-g-cosine,0.1,none,250,0.219382132,0.2161014647,0.2227310165,0.872746644,0.8702799677999999,0.8750532775000001,0.127253356,success_only,5.0,2.8546355999999995,6.6308392000000005,0.420410664,0.5398399920000001,validated
S2,neutro-waa-g-cosine,0.1,transient,250,0.21456340399999999,0.21148837069999998,0.21772002260000003,0.7640266760000001,0.7609463551,0.7670533404,0.23597332399999998,success_only,5.0,2.6967188,6.4128032,0.41890930000000004,0.47024001600000004,validated
S2,neutro-waa-g-cosine,0.2,none,250,0.217929868,0.21464266199999998,0.22132850069999999,0.818280028,0.8155733639000001,0.820893372,0.18171997199999998,success_only,5.0,2.7671600000000005,6.4916224,0.41984534,0.5324666600000001,validated
S2,neutro-waa-g-cosine,0.2,transient,250,0.21342539600000004,0.21002611359999998,0.2167825954,0.715133336,0.711840004,0.7183470128999999,0.284866664,success_only,5.0,2.6092639999999996,6.187962,0.42023200400000005,0.46070668800000003,validated
S2,neutro-waa-g-cosine,0.3,none,250,0.216498088,0.2132135253,0.2197183908,0.758426652,0.7551996238,0.7616666403000001,0.24157334800000002,success_only,5.0,2.6775792000000003,6.3104588,0.42004799600000003,0.500960008,validated
S2,neutro-waa-g-cosine,0.3,transient,250,0.217714448,0.21441640500000003,0.22117195689999997,0.664239968,0.6609196348999999,0.6676932685,0.33576003200000004,success_only,5.0,2.5153848,6.0905476,0.42063731600000004,0.42628000000000005,validated
S2,neutro-waa-g-truth_weighted,0.0,none,250,0.195426488,0.1922777594,0.19855372240000002,0.8152666399999999,0.8123866396999999,0.8181203170000002,0.18473335999999999,success_only,5.0,2.935454,6.6682156,0.420330652,0.500560028,validated
S2,neutro-waa-g-truth_weighted,0.0,transient,250,0.18518400399999999,0.1818708456,0.1886210927,0.708639964,0.7056532999999999,0.7116403244,0.29136003600000004,success_only,5.0,2.7654704000000003,6.465222400000001,0.420560044,0.44441334000000005,validated
S2,neutro-waa-g-truth_weighted,0.1,none,250,0.190645332,0.18725391349999998,0.19409298010000003,0.762360004,0.759293328,0.765519997,0.237639996,success_only,5.0,2.8586207999999997,6.6031672,0.420410664,0.5398399920000001,validated
S2,neutro-waa-g-truth_weighted,0.1,transient,250,0.18806271199999997,0.1848384723,0.1912650771,0.679986668,0.676732999,0.6831999646,0.320013332,success_only,5.0,2.6886336,6.360930000000001,0.41890930000000004,0.47024001600000004,validated
S2,neutro-waa-g-truth_weighted,0.2,none,250,0.188421292,0.18496828310000002,0.19197928340000003,0.714279984,0.7111596511,0.7174666644,0.28572001599999997,success_only,5.0,2.7627428,6.404396,0.41984534,0.5324666600000001,validated
S2,neutro-waa-g-truth_weighted,0.2,transient,250,0.188352144,0.1847985304,0.19178449040000004,0.642453352,0.6389600239,0.6459733559999999,0.357546648,success_only,5.0,2.5914631999999997,6.164322,0.42023200400000005,0.46070668800000003,validated
S2,neutro-waa-g-truth_weighted,0.3,none,250,0.18837494399999996,0.18507175239999998,0.1917959429,0.667893312,0.6641332878,0.6715866206999999,0.332106688,success_only,5.0,2.6663872,6.2965152,0.42004799600000003,0.500960008,validated
S2,neutro-waa-g-truth_weighted,0.3,transient,250,0.197961684,0.19450966160000002,0.2013544266,0.6058666599999999,0.6021463422,0.6095199688,0.39413334,success_only,5.0,2.4940195999999997,6.061967199999999,0.42063731600000004,0.42628000000000005,validated
S2,neutro-wga,0.0,none,250,0.23777821600000001,0.23415219110000002,0.24142981289999998,0.631733332,0.6285467034,0.6349866442000001,0.36826666799999996,success_only,5.0,2.9961692,6.7187872,0.420330652,0.500560028,validated
S2,neutro-wga,0.0,transient,250,0.24894905999999997,0.24401117170000003,0.25387645189999997,0.410266664,0.4069596592,0.41366665610000003,0.589733336,success_only,5.0,2.8874408,6.453558800000001,0.420560044,0.44441334000000005,validated
S2,neutro-wga,0.1,none,250,0.23702214800000002,0.2322166226,0.2418469547,0.427119992,0.4236000155,0.43062732719999997,0.5728800079999999,success_only,5.0,2.9531296,6.645721600000001,0.420410664,0.5398399920000001,validated
S2,neutro-wga,0.1,transient,250,0.24040246,0.23543209829999998,0.24525499690000002,0.331826664,0.3283863385,0.33509366069999996,0.668173336,success_only,5.0,2.740254,6.2103231999999995,0.41890930000000004,0.47024001600000004,validated
S2,neutro-wga,0.2,none,250,0.23923876000000002,0.233064659,0.245349262,0.315453344,0.3122133437,0.3187203486,0.684546656,success_only,5.0,2.8390508000000003,6.392793199999999,0.41984534,0.5324666600000001,validated
S2,neutro-wga,0.2,transient,250,0.23895266,0.2331513027,0.2450041805,0.29258668,0.2890396987,0.29614702090000006,0.7074133200000001,success_only,5.0,2.5682596,5.9800208,0.42023200400000005,0.46070668800000003,validated
S2,neutro-wga,0.3,none,250,0.24600144399999999,0.2402439202,0.2515765667,0.263773292,0.2604662593,0.26715994029999995,0.736226708,success_only,5.0,2.6589219999999996,6.0395015999999995,0.42004799600000003,0.500960008,validated
S2,neutro-wga,0.3,transient,250,0.255132068,0.24921001969999998,0.261046419,0.28369334,0.28022666350000003,0.2870400081,0.71630666,success_only,5.0,2.3653427999999996,5.7822716,0.42063731600000004,0.42628000000000005,validated
S2,neutro-wga-g,0.0,none,250,0.24835658400000002,0.24533467819999996,0.2513728491,0.9942933640000001,0.9937466797000001,0.9948400441,0.005706636,all,5.0,2.9268267999999997,6.6683648,0.420330652,0.500560028,validated
S2,neutro-wga-g,0.0,transient,250,0.262059808,0.2587561932,0.2654266778,0.943879992,0.9422266678,0.9454799961,0.056120008,success_only,5.0,2.741594,6.4535676,0.420560044,0.44441334000000005,validated
S2,neutro-wga-g,0.1,none,250,0.255277256,0.2518628897,0.25871866140000005,0.977413324,0.9763466837000001,0.978439972,0.022586676,all,5.0,2.8421348,6.6092927999999995,0.420410664,0.5398399920000001,validated
S2,neutro-wga-g,0.1,transient,250,0.267706892,0.2644328763,0.2709067062,0.909533336,0.9075333396,0.911613685,0.09046666399999999,success_only,5.0,2.6784012,6.4084404,0.41890930000000004,0.47024001600000004,validated
S2,neutro-wga-g,0.2,none,250,0.262763404,0.259553485,0.26606053220000003,0.946186684,0.9445600073999998,0.9478133403,0.053813316,success_only,5.0,2.7537452,6.4848436000000005,0.41984534,0.5324666600000001,validated
S2,neutro-wga-g,0.2,transient,250,0.27312956,0.2699005529,0.27641919879999993,0.86542668,0.8630130107999999,0.8678000046,0.13457332000000002,success_only,5.0,2.5964084,6.2308148,0.42023200400000005,0.46070668800000003,validated
S2,neutro-wga-g,0.3,none,250,0.26998072,0.2666761709,0.2733237892,0.90370668,0.9016263506000001,0.9058533245,0.09629331999999999,success_only,5.0,2.663214,6.3155468,0.42004799600000003,0.500960008,validated
S2,neutro-wga-g,0.3,transient,250,0.28074906,0.2773321795,0.28402246209999993,0.8107866640000001,0.8078396711000001,0.8137066521,0.189213336,success_only,5.0,2.5106631999999998,6.1194708,0.42063731600000004,0.42628000000000005,validated
S2,pbs-quorum,0.0,none,250,0.350146672,0.346706696,0.3535866842,1.0,1.0,1.0,0.0,all,3.0,1.8750912000000002,3.5860904000000002,0.420330652,0.500560028,validated
S2,pbs-quorum,0.0,transient,250,0.34639991600000003,0.34294627669999994,0.34992954889999994,0.999386704,0.999200036,0.999560032,0.000613296,all,3.0,1.8836579999999998,4.2076364,0.420560044,0.44441334000000005,validated
S2,pbs-quorum,0.1,none,250,0.34918231200000005,0.34568116759999995,0.3525318971,0.9997466920000001,0.999640036,0.9998533480000001,0.00025330800000000005,all,3.0,1.91573,3.8524404,0.420410664,0.5398399920000001,validated
S2,pbs-quorum,0.1,transient,250,0.348121008,0.34490709799999997,0.35133714169999997,0.996373364,0.9959466959,0.9968000242000001,0.0036266360000000004,all,3.0,1.9292875999999999,4.5972436,0.41890930000000004,0.47024001600000004,validated
S2,pbs-quorum,0.2,none,250,0.34865613599999995,0.3451613826,0.3522046354,0.998320072,0.9980263800999999,0.9986133960000001,0.001679928,all,3.0,1.935488,4.1988532,0.41984534,0.5324666600000001,validated
S2,pbs-quorum,0.2,transient,250,0.351485668,0.3480314409,0.3549485765,0.98782668,0.9870000119000001,0.9886000041,0.01217332,all,3.0,1.9648056,4.846961599999999,0.42023200400000005,0.46070668800000003,validated
S2,pbs-quorum,0.3,none,250,0.35375350000000005,0.3502894804,0.35744801740000004,0.993106712,0.9925467438000001,0.9936800560000001,0.006893288,all,3.0,1.9526784,4.574484,0.42004799600000003,0.500960008,validated
S2,pbs-quorum,0.3,transient,250,0.358113696,0.3545122496,0.36160538989999996,0.971400004,0.9701733359,0.9726000000000001,0.028599995999999996,all,3.0,1.9826368000000003,4.9822728,0.42063731600000004,0.42628000000000005,validated
S2,prob-gate,0.0,none,250,0.250237696,0.2472299851,0.2533277866,0.998120092,0.9978001040000002,0.9984134200000001,0.001879908,all,5.0,2.925788,6.6641692,0.420330652,0.500560028,validated
S2,prob-gate,0.0,transient,250,0.280163012,0.2769590134,0.2834003255,0.9984400520000001,0.9981600358,0.9987333720999999,0.0015599479999999998,all,5.0,2.7217056000000004,6.443034000000001,0.420560044,0.44441334000000005,validated
S2,prob-gate,0.1,none,250,0.26321732000000003,0.259848728,0.2664867521,0.9980667520000001,0.9977600958999999,0.9983604322999999,0.0019332479999999998,all,5.0,2.8346608,6.598044,0.420410664,0.5398399920000001,validated
S2,prob-gate,0.1,transient,250,0.29376029600000003,0.29050398730000004,0.29696379680000007,0.9953866960000001,0.994906676,0.9958666882,0.0046133039999999995,all,5.0,2.6435627999999998,6.3662536,0.41890930000000004,0.47024001600000004,validated
S2,prob-gate,0.2,none,250,0.27897732,0.2756001516,0.28224934109999994,0.9967200680000001,0.996333404,0.9970934365000002,0.0032799320000000006,all,5.0,2.7347924000000003,6.4545688,0.41984534,0.5324666600000001,validated
S2,prob-gate,0.2,transient,250,0.307210908,0.30420585990000004,0.3102143788,0.987213336,0.986373332,0.9880133642000002,0.012786664000000001,all,5.0,2.5498668,6.1970160000000005,0.42023200400000005,0.46070668800000003,validated
S2,prob-gate,0.3,none,250,0.297418056,0.2939179584,0.30096646559999995,0.992133372,0.9915200239000002,0.9927203920000001,0.007866628,all,5.0,2.625476,6.2707732,0.42004799600000003,0.500960008,validated
S2,prob-gate,0.3,transient,250,0.325363784,0.3220593407000001,0.3287608968,0.970920016,0.9697200077,0.9721203722999999,0.029079984,all,5.0,2.4492956,6.0693428,0.42063731600000004,0.42628000000000005,validated
S2,quorum-bool,0.0,none,250,0.26422416,0.2596496252,0.26879286269999997,0.461453308,0.4582399756,0.46469330430000005,0.538546692,success_only,5.0,1.854076,3.4028612000000003,0.420330652,0.500560028,validated
S2,quorum-bool,0.0,transient,250,0.223284812,0.21890435160000002,0.2275539347,0.46557331599999996,0.4622266437,0.46890699309999995,0.534426684,success_only,5.0,1.8582075999999998,3.860738,0.420560044,0.44441334000000005,validated
S2,quorum-bool,0.1,none,250,0.262840508,0.2573053228,0.2682959268,0.401733332,0.3981333435,0.4055069969,0.598266668,success_only,5.0,1.8948415999999997,3.5989704000000002,0.420410664,0.5398399920000001,validated
S2,quorum-bool,0.1,transient,250,0.222607952,0.21841785010000003,0.2267675768,0.409666652,0.406372963,0.4130803405,0.5903333479999999,success_only,5.0,1.8951716,4.1409579999999995,0.41890930000000004,0.47024001600000004,validated
